1.594308586217379232e-01
1.635349974104979565e-01
1.596748258217891847e-01
1.586759700243103866e-01
1.590593738984938943e-01
1.616261892616671636e-01
1.605650432693747076e-01
1.595004141807670472e-01
1.599592444797548474e-01
1.612609179010170146e-01
1.585650385093410331e-01
1.636800971556356399e-01
1.599754061149694928e-01
1.563928909111066134e-01
1.595540874038384460e-01
1.563455206783942453e-01
1.578948637196107840e-01
1.541978998170897841e-01
1.602513317800093873e-01
1.590048730263099452e-01
1.577359785657105884e-01
1.579455149332077979e-01
