2.796239317849487094e-01
2.744935174999835192e-01
2.692462794185866426e-01
2.816597726082563646e-01
2.767612844517735038e-01
2.778385333334341678e-01
2.733147982996471659e-01
2.818323012808475747e-01
2.740480687962372763e-01
2.737870477219452314e-01
2.740525065322101939e-01
2.710675506153704117e-01
2.722048354052598595e-01
2.726670428564263449e-01
2.753772368827612782e-01
2.719233890428002232e-01
2.735779440049906919e-01
2.762131076053090939e-01
2.708103136475799033e-01
2.785078139758841997e-01
2.778540777816157492e-01
2.679523286954219596e-01
2.724024620544349684e-01
2.710829967993583778e-01
2.722488530884596414e-01
2.782953687409220889e-01
2.691784375809722074e-01
2.761586877134994400e-01
2.742417446180772655e-01
2.799246924264967573e-01
